"","Id","Prediction"
"9898","9898","Salida_Via"
"9899","9899","Colision_Vehiculos"
"9900","9900","Colision_Vehiculos"
"9901","9901","Colision_Vehiculos"
"9902","9902","Colision_Vehiculos"
"9903","9903","Salida_Via"
"9904","9904","Salida_Via"
"9905","9905","Colision_Vehiculos"
"9906","9906","Colision_Vehiculos"
"9907","9907","Salida_Via"
"9908","9908","Salida_Via"
"9909","9909","Salida_Via"
"9910","9910","Salida_Via"
"9911","9911","Colision_Vehiculos"
"9912","9912","Salida_Via"
"9913","9913","Colision_Vehiculos"
"9914","9914","Salida_Via"
"9915","9915","Salida_Via"
"9916","9916","Salida_Via"
"9917","9917","Salida_Via"
"9918","9918","Colision_Vehiculos"
"9919","9919","Colision_Vehiculos"
"9920","9920","Salida_Via"
"9921","9921","Colision_Vehiculos"
"9922","9922","Colision_Vehiculos"
"9923","9923","Salida_Via"
"9924","9924","Colision_Vehiculos"
"9925","9925","Salida_Via"
"9926","9926","Salida_Via"
"9927","9927","Colision_Vehiculos"
"9928","9928","Salida_Via"
"9929","9929","Colision_Vehiculos"
"9930","9930","Colision_Vehiculos"
"9931","9931","Colision_Vehiculos"
"9932","9932","Colision_Vehiculos"
"9933","9933","Colision_Vehiculos"
"9934","9934","Salida_Via"
"9935","9935","Colision_Vehiculos"
"9936","9936","Salida_Via"
"9937","9937","Colision_Vehiculos"
"9938","9938","Colision_Vehiculos"
"9939","9939","Colision_Vehiculos"
"9940","9940","Salida_Via"
"9941","9941","Colision_Vehiculos"
"9942","9942","Colision_Vehiculos"
"9943","9943","Colision_Vehiculos"
"9944","9944","Colision_Vehiculos"
"9945","9945","Salida_Via"
"9946","9946","Salida_Via"
"9947","9947","Colision_Vehiculos"
"9948","9948","Colision_Vehiculos"
"9949","9949","Salida_Via"
"9950","9950","Colision_Vehiculos"
"9951","9951","Colision_Vehiculos"
"9952","9952","Colision_Vehiculos"
"9953","9953","Salida_Via"
"9954","9954","Salida_Via"
"9955","9955","Salida_Via"
"9956","9956","Colision_Vehiculos"
"9957","9957","Colision_Vehiculos"
"9958","9958","Colision_Vehiculos"
"9959","9959","Colision_Vehiculos"
"9960","9960","Colision_Vehiculos"
"9961","9961","Colision_Vehiculos"
"9962","9962","Colision_Vehiculos"
"9963","9963","Colision_Vehiculos"
"9964","9964","Colision_Vehiculos"
"9965","9965","Colision_Vehiculos"
"9966","9966","Salida_Via"
"9967","9967","Salida_Via"
"9968","9968","Colision_Vehiculos"
"9969","9969","Salida_Via"
"9970","9970","Colision_Vehiculos"
"9971","9971","Salida_Via"
"9972","9972","Colision_Vehiculos"
"9973","9973","Colision_Vehiculos"
"9974","9974","Colision_Vehiculos"
"9975","9975","Colision_Vehiculos"
"9976","9976","Salida_Via"
"9977","9977","Colision_Vehiculos"
"9978","9978","Colision_Vehiculos"
"9979","9979","Colision_Vehiculos"
"9980","9980","Salida_Via"
"9981","9981","Salida_Via"
"9982","9982","Colision_Vehiculos"
"9983","9983","Colision_Vehiculos"
"9984","9984","Colision_Vehiculos"
"9985","9985","Colision_Vehiculos"
"9986","9986","Colision_Vehiculos"
"9987","9987","Salida_Via"
"9988","9988","Colision_Vehiculos"
"9989","9989","Colision_Vehiculos"
"9990","9990","Colision_Vehiculos"
"9991","9991","Colision_Vehiculos"
"9992","9992","Salida_Via"
"9993","9993","Salida_Via"
"9994","9994","Colision_Vehiculos"
"9995","9995","Salida_Via"
"9996","9996","Colision_Vehiculos"
"9997","9997","Salida_Via"
"9998","9998","Colision_Vehiculos"
"9999","9999","Salida_Via"
"10000","10000","Colision_Vehiculos"
"10001","10001","Salida_Via"
"10002","10002","Colision_Vehiculos"
"10003","10003","Colision_Vehiculos"
"10004","10004","Salida_Via"
"10005","10005","Colision_Vehiculos"
"10006","10006","Colision_Vehiculos"
"10007","10007","Colision_Vehiculos"
"10008","10008","Colision_Vehiculos"
"10009","10009","Salida_Via"
"10010","10010","Salida_Via"
"10011","10011","Salida_Via"
"10012","10012","Salida_Via"
"10013","10013","Colision_Vehiculos"
"10014","10014","Colision_Vehiculos"
"10015","10015","Salida_Via"
"10016","10016","Colision_Vehiculos"
"10017","10017","Salida_Via"
"10018","10018","Salida_Via"
"10019","10019","Colision_Vehiculos"
"10020","10020","Salida_Via"
"10021","10021","Colision_Vehiculos"
"10022","10022","Colision_Vehiculos"
"10023","10023","Salida_Via"
"10024","10024","Salida_Via"
"10025","10025","Colision_Vehiculos"
"10026","10026","Colision_Vehiculos"
"10027","10027","Salida_Via"
"10028","10028","Colision_Vehiculos"
"10029","10029","Salida_Via"
"10030","10030","Colision_Vehiculos"
"10031","10031","Colision_Vehiculos"
"10032","10032","Salida_Via"
"10033","10033","Colision_Vehiculos"
"10034","10034","Colision_Vehiculos"
"10035","10035","Salida_Via"
"10036","10036","Salida_Via"
"10037","10037","Salida_Via"
"10038","10038","Salida_Via"
"10039","10039","Colision_Vehiculos"
"10040","10040","Colision_Vehiculos"
"10041","10041","Colision_Vehiculos"
"10042","10042","Salida_Via"
"10043","10043","Colision_Vehiculos"
"10044","10044","Salida_Via"
"10045","10045","Colision_Vehiculos"
"10046","10046","Colision_Vehiculos"
"10047","10047","Colision_Vehiculos"
"10048","10048","Colision_Vehiculos"
"10049","10049","Colision_Vehiculos"
"10050","10050","Colision_Vehiculos"
"10051","10051","Salida_Via"
"10052","10052","Colision_Vehiculos"
"10053","10053","Colision_Vehiculos"
"10054","10054","Salida_Via"
"10055","10055","Colision_Vehiculos"
"10056","10056","Colision_Vehiculos"
"10057","10057","Salida_Via"
"10058","10058","Salida_Via"
"10059","10059","Salida_Via"
"10060","10060","Salida_Via"
"10061","10061","Salida_Via"
"10062","10062","Salida_Via"
"10063","10063","Colision_Vehiculos"
"10064","10064","Colision_Vehiculos"
"10065","10065","Colision_Vehiculos"
"10066","10066","Colision_Vehiculos"
"10067","10067","Colision_Vehiculos"
"10068","10068","Salida_Via"
"10069","10069","Salida_Via"
"10070","10070","Salida_Via"
"10071","10071","Colision_Vehiculos"
"10072","10072","Colision_Vehiculos"
"10073","10073","Colision_Vehiculos"
"10074","10074","Salida_Via"
"10075","10075","Colision_Vehiculos"
"10076","10076","Salida_Via"
"10077","10077","Colision_Vehiculos"
"10078","10078","Colision_Vehiculos"
"10079","10079","Colision_Vehiculos"
"10080","10080","Salida_Via"
"10081","10081","Colision_Vehiculos"
"10082","10082","Salida_Via"
"10083","10083","Colision_Vehiculos"
"10084","10084","Colision_Vehiculos"
"10085","10085","Colision_Vehiculos"
"10086","10086","Salida_Via"
"10087","10087","Salida_Via"
"10088","10088","Colision_Vehiculos"
"10089","10089","Colision_Vehiculos"
"10090","10090","Salida_Via"
"10091","10091","Colision_Vehiculos"
"10092","10092","Colision_Vehiculos"
"10093","10093","Colision_Vehiculos"
"10094","10094","Colision_Vehiculos"
"10095","10095","Colision_Vehiculos"
"10096","10096","Salida_Via"
"10097","10097","Salida_Via"
"10098","10098","Colision_Vehiculos"
"10099","10099","Colision_Vehiculos"
"10100","10100","Salida_Via"
"10101","10101","Salida_Via"
"10102","10102","Salida_Via"
"10103","10103","Colision_Vehiculos"
"10104","10104","Colision_Vehiculos"
"10105","10105","Colision_Vehiculos"
"10106","10106","Colision_Vehiculos"
"10107","10107","Salida_Via"
"10108","10108","Colision_Vehiculos"
"10109","10109","Colision_Vehiculos"
"10110","10110","Colision_Vehiculos"
"10111","10111","Colision_Vehiculos"
"10112","10112","Salida_Via"
"10113","10113","Salida_Via"
"10114","10114","Salida_Via"
"10115","10115","Colision_Vehiculos"
"10116","10116","Colision_Vehiculos"
"10117","10117","Salida_Via"
"10118","10118","Salida_Via"
"10119","10119","Colision_Vehiculos"
"10120","10120","Salida_Via"
"10121","10121","Salida_Via"
"10122","10122","Colision_Vehiculos"
"10123","10123","Colision_Vehiculos"
"10124","10124","Colision_Vehiculos"
"10125","10125","Salida_Via"
"10126","10126","Colision_Vehiculos"
"10127","10127","Salida_Via"
"10128","10128","Salida_Via"
"10129","10129","Colision_Vehiculos"
"10130","10130","Colision_Vehiculos"
"10131","10131","Colision_Vehiculos"
"10132","10132","Colision_Vehiculos"
"10133","10133","Colision_Vehiculos"
"10134","10134","Salida_Via"
"10135","10135","Colision_Vehiculos"
"10136","10136","Salida_Via"
"10137","10137","Colision_Vehiculos"
"10138","10138","Colision_Vehiculos"
"10139","10139","Salida_Via"
"10140","10140","Salida_Via"
"10141","10141","Colision_Vehiculos"
"10142","10142","Colision_Vehiculos"
"10143","10143","Colision_Vehiculos"
"10144","10144","Salida_Via"
"10145","10145","Colision_Vehiculos"
"10146","10146","Colision_Vehiculos"
"10147","10147","Salida_Via"
"10148","10148","Colision_Vehiculos"
"10149","10149","Colision_Vehiculos"
"10150","10150","Colision_Vehiculos"
"10151","10151","Colision_Vehiculos"
"10152","10152","Colision_Vehiculos"
"10153","10153","Colision_Vehiculos"
"10154","10154","Colision_Vehiculos"
"10155","10155","Salida_Via"
"10156","10156","Salida_Via"
"10157","10157","Salida_Via"
"10158","10158","Salida_Via"
"10159","10159","Salida_Via"
"10160","10160","Salida_Via"
"10161","10161","Colision_Vehiculos"
"10162","10162","Colision_Vehiculos"
"10163","10163","Colision_Vehiculos"
"10164","10164","Colision_Vehiculos"
"10165","10165","Colision_Vehiculos"
"10166","10166","Colision_Vehiculos"
"10167","10167","Colision_Vehiculos"
"10168","10168","Colision_Vehiculos"
"10169","10169","Colision_Vehiculos"
"10170","10170","Colision_Vehiculos"
"10171","10171","Salida_Via"
"10172","10172","Colision_Vehiculos"
"10173","10173","Colision_Vehiculos"
"10174","10174","Colision_Vehiculos"
"10175","10175","Colision_Vehiculos"
"10176","10176","Colision_Vehiculos"
"10177","10177","Salida_Via"
"10178","10178","Salida_Via"
"10179","10179","Colision_Vehiculos"
"10180","10180","Colision_Vehiculos"
"10181","10181","Colision_Vehiculos"
"10182","10182","Salida_Via"
"10183","10183","Colision_Vehiculos"
"10184","10184","Colision_Vehiculos"
"10185","10185","Salida_Via"
"10186","10186","Salida_Via"
"10187","10187","Colision_Vehiculos"
"10188","10188","Salida_Via"
"10189","10189","Salida_Via"
"10190","10190","Salida_Via"
"10191","10191","Colision_Vehiculos"
"10192","10192","Colision_Vehiculos"
"10193","10193","Salida_Via"
"10194","10194","Colision_Vehiculos"
"10195","10195","Colision_Vehiculos"
"10196","10196","Salida_Via"
"10197","10197","Colision_Vehiculos"
"10198","10198","Colision_Vehiculos"
"10199","10199","Colision_Vehiculos"
"10200","10200","Colision_Vehiculos"
"10201","10201","Colision_Vehiculos"
"10202","10202","Salida_Via"
"10203","10203","Colision_Vehiculos"
"10204","10204","Colision_Vehiculos"
"10205","10205","Colision_Vehiculos"
"10206","10206","Colision_Vehiculos"
"10207","10207","Colision_Vehiculos"
"10208","10208","Colision_Vehiculos"
"10209","10209","Salida_Via"
"10210","10210","Colision_Vehiculos"
"10211","10211","Colision_Vehiculos"
"10212","10212","Salida_Via"
"10213","10213","Colision_Vehiculos"
"10214","10214","Salida_Via"
"10215","10215","Colision_Vehiculos"
"10216","10216","Salida_Via"
"10217","10217","Colision_Vehiculos"
"10218","10218","Salida_Via"
"10219","10219","Colision_Vehiculos"
"10220","10220","Colision_Vehiculos"
"10221","10221","Colision_Vehiculos"
"10222","10222","Colision_Vehiculos"
"10223","10223","Salida_Via"
"10224","10224","Colision_Vehiculos"
"10225","10225","Colision_Vehiculos"
"10226","10226","Colision_Vehiculos"
"10227","10227","Salida_Via"
"10228","10228","Salida_Via"
"10229","10229","Colision_Vehiculos"
"10230","10230","Colision_Vehiculos"
"10231","10231","Colision_Vehiculos"
"10232","10232","Colision_Vehiculos"
"10233","10233","Colision_Vehiculos"
"10234","10234","Colision_Vehiculos"
"10235","10235","Salida_Via"
"10236","10236","Salida_Via"
"10237","10237","Salida_Via"
"10238","10238","Colision_Vehiculos"
"10239","10239","Salida_Via"
"10240","10240","Colision_Vehiculos"
"10241","10241","Colision_Vehiculos"
"10242","10242","Salida_Via"
"10243","10243","Colision_Vehiculos"
"10244","10244","Salida_Via"
"10245","10245","Colision_Vehiculos"
"10246","10246","Salida_Via"
"10247","10247","Colision_Vehiculos"
"10248","10248","Salida_Via"
"10249","10249","Salida_Via"
"10250","10250","Colision_Vehiculos"
"10251","10251","Colision_Vehiculos"
"10252","10252","Salida_Via"
"10253","10253","Colision_Vehiculos"
"10254","10254","Colision_Vehiculos"
"10255","10255","Colision_Vehiculos"
"10256","10256","Colision_Vehiculos"
"10257","10257","Colision_Vehiculos"
"10258","10258","Colision_Vehiculos"
"10259","10259","Colision_Vehiculos"
"10260","10260","Salida_Via"
"10261","10261","Colision_Vehiculos"
"10262","10262","Colision_Vehiculos"
"10263","10263","Colision_Vehiculos"
"10264","10264","Salida_Via"
"10265","10265","Colision_Vehiculos"
"10266","10266","Colision_Vehiculos"
"10267","10267","Colision_Vehiculos"
"10268","10268","Colision_Vehiculos"
"10269","10269","Colision_Vehiculos"
"10270","10270","Colision_Vehiculos"
"10271","10271","Salida_Via"
"10272","10272","Salida_Via"
"10273","10273","Salida_Via"
"10274","10274","Colision_Vehiculos"
"10275","10275","Colision_Vehiculos"
"10276","10276","Colision_Vehiculos"
"10277","10277","Salida_Via"
"10278","10278","Colision_Vehiculos"
"10279","10279","Salida_Via"
"10280","10280","Salida_Via"
"10281","10281","Colision_Vehiculos"
"10282","10282","Colision_Vehiculos"
"10283","10283","Salida_Via"
"10284","10284","Colision_Vehiculos"
"10285","10285","Salida_Via"
"10286","10286","Colision_Vehiculos"
"10287","10287","Salida_Via"
"10288","10288","Colision_Vehiculos"
"10289","10289","Salida_Via"
"10290","10290","Colision_Vehiculos"
"10291","10291","Salida_Via"
"10292","10292","Colision_Vehiculos"
"10293","10293","Colision_Vehiculos"
"10294","10294","Colision_Vehiculos"
"10295","10295","Colision_Vehiculos"
"10296","10296","Colision_Vehiculos"
"10297","10297","Colision_Vehiculos"
"10298","10298","Colision_Vehiculos"
"10299","10299","Salida_Via"
"10300","10300","Colision_Vehiculos"
"10301","10301","Colision_Vehiculos"
"10302","10302","Colision_Vehiculos"
"10303","10303","Colision_Vehiculos"
"10304","10304","Colision_Vehiculos"
"10305","10305","Colision_Vehiculos"
"10306","10306","Salida_Via"
"10307","10307","Salida_Via"
"10308","10308","Colision_Vehiculos"
"10309","10309","Colision_Vehiculos"
"10310","10310","Colision_Vehiculos"
"10311","10311","Salida_Via"
"10312","10312","Colision_Vehiculos"
"10313","10313","Colision_Vehiculos"
"10314","10314","Salida_Via"
"10315","10315","Salida_Via"
"10316","10316","Colision_Vehiculos"
"10317","10317","Salida_Via"
"10318","10318","Colision_Vehiculos"
"10319","10319","Colision_Vehiculos"
"10320","10320","Colision_Vehiculos"
"10321","10321","Salida_Via"
"10322","10322","Colision_Vehiculos"
"10323","10323","Salida_Via"
"10324","10324","Colision_Vehiculos"
"10325","10325","Salida_Via"
"10326","10326","Salida_Via"
"10327","10327","Colision_Vehiculos"
"10328","10328","Salida_Via"
"10329","10329","Colision_Vehiculos"
"10330","10330","Salida_Via"
"10331","10331","Salida_Via"
"10332","10332","Colision_Vehiculos"
"10333","10333","Salida_Via"
"10334","10334","Salida_Via"
"10335","10335","Salida_Via"
"10336","10336","Colision_Vehiculos"
"10337","10337","Salida_Via"
"10338","10338","Colision_Vehiculos"
"10339","10339","Colision_Vehiculos"
"10340","10340","Salida_Via"
"10341","10341","Colision_Vehiculos"
"10342","10342","Salida_Via"
"10343","10343","Colision_Vehiculos"
"10344","10344","Colision_Vehiculos"
"10345","10345","Salida_Via"
"10346","10346","Colision_Vehiculos"
"10347","10347","Colision_Vehiculos"
"10348","10348","Colision_Vehiculos"
"10349","10349","Salida_Via"
"10350","10350","Salida_Via"
"10351","10351","Salida_Via"
"10352","10352","Salida_Via"
"10353","10353","Salida_Via"
"10354","10354","Colision_Vehiculos"
"10355","10355","Salida_Via"
"10356","10356","Salida_Via"
"10357","10357","Salida_Via"
"10358","10358","Colision_Vehiculos"
"10359","10359","Salida_Via"
"10360","10360","Salida_Via"
"10361","10361","Colision_Vehiculos"
"10362","10362","Salida_Via"
"10363","10363","Colision_Vehiculos"
"10364","10364","Salida_Via"
"10365","10365","Colision_Vehiculos"
"10366","10366","Colision_Vehiculos"
"10367","10367","Salida_Via"
"10368","10368","Colision_Vehiculos"
"10369","10369","Salida_Via"
"10370","10370","Colision_Vehiculos"
"10371","10371","Salida_Via"
"10372","10372","Salida_Via"
"10373","10373","Colision_Vehiculos"
"10374","10374","Colision_Vehiculos"
"10375","10375","Salida_Via"
"10376","10376","Colision_Vehiculos"
"10377","10377","Salida_Via"
"10378","10378","Salida_Via"
"10379","10379","Colision_Vehiculos"
"10380","10380","Colision_Vehiculos"
"10381","10381","Salida_Via"
"10382","10382","Colision_Vehiculos"
"10383","10383","Salida_Via"
"10384","10384","Salida_Via"
"10385","10385","Salida_Via"
"10386","10386","Colision_Vehiculos"
"10387","10387","Colision_Vehiculos"
"10388","10388","Colision_Vehiculos"
"10389","10389","Colision_Vehiculos"
"10390","10390","Salida_Via"
"10391","10391","Salida_Via"
"10392","10392","Salida_Via"
"10393","10393","Salida_Via"
"10394","10394","Colision_Vehiculos"
"10395","10395","Salida_Via"
"10396","10396","Colision_Vehiculos"
"10397","10397","Colision_Vehiculos"
"10398","10398","Colision_Vehiculos"
"10399","10399","Colision_Vehiculos"
"10400","10400","Salida_Via"
"10401","10401","Colision_Vehiculos"
"10402","10402","Colision_Vehiculos"
"10403","10403","Colision_Vehiculos"
"10404","10404","Salida_Via"
"10405","10405","Colision_Vehiculos"
"10406","10406","Salida_Via"
"10407","10407","Colision_Vehiculos"
"10408","10408","Colision_Vehiculos"
"10409","10409","Colision_Vehiculos"
"10410","10410","Colision_Vehiculos"
"10411","10411","Salida_Via"
"10412","10412","Colision_Vehiculos"
"10413","10413","Salida_Via"
"10414","10414","Colision_Vehiculos"
"10415","10415","Salida_Via"
"10416","10416","Colision_Vehiculos"
"10417","10417","Colision_Vehiculos"
"10418","10418","Colision_Vehiculos"
"10419","10419","Salida_Via"
"10420","10420","Colision_Vehiculos"
"10421","10421","Colision_Vehiculos"
"10422","10422","Colision_Vehiculos"
"10423","10423","Salida_Via"
"10424","10424","Colision_Vehiculos"
"10425","10425","Colision_Vehiculos"
"10426","10426","Colision_Vehiculos"
"10427","10427","Colision_Vehiculos"
"10428","10428","Salida_Via"
"10429","10429","Salida_Via"
"10430","10430","Colision_Vehiculos"
"10431","10431","Salida_Via"
"10432","10432","Colision_Vehiculos"
"10433","10433","Salida_Via"
"10434","10434","Salida_Via"
"10435","10435","Salida_Via"
"10436","10436","Salida_Via"
"10437","10437","Salida_Via"
"10438","10438","Colision_Vehiculos"
"10439","10439","Salida_Via"
"10440","10440","Salida_Via"
"10441","10441","Colision_Vehiculos"
"10442","10442","Colision_Vehiculos"
"10443","10443","Colision_Vehiculos"
"10444","10444","Colision_Vehiculos"
"10445","10445","Colision_Vehiculos"
"10446","10446","Salida_Via"
"10447","10447","Colision_Vehiculos"
"10448","10448","Salida_Via"
"10449","10449","Colision_Vehiculos"
"10450","10450","Colision_Vehiculos"
"10451","10451","Colision_Vehiculos"
"10452","10452","Colision_Vehiculos"
"10453","10453","Salida_Via"
"10454","10454","Colision_Vehiculos"
"10455","10455","Colision_Vehiculos"
"10456","10456","Salida_Via"
"10457","10457","Colision_Vehiculos"
"10458","10458","Colision_Vehiculos"
"10459","10459","Colision_Vehiculos"
"10460","10460","Salida_Via"
"10461","10461","Colision_Vehiculos"
"10462","10462","Salida_Via"
"10463","10463","Colision_Vehiculos"
"10464","10464","Salida_Via"
"10465","10465","Colision_Vehiculos"
"10466","10466","Colision_Vehiculos"
"10467","10467","Colision_Vehiculos"
"10468","10468","Colision_Vehiculos"
"10469","10469","Colision_Vehiculos"
"10470","10470","Salida_Via"
"10471","10471","Colision_Vehiculos"
"10472","10472","Salida_Via"
"10473","10473","Colision_Vehiculos"
"10474","10474","Colision_Vehiculos"
"10475","10475","Salida_Via"
"10476","10476","Salida_Via"
"10477","10477","Colision_Vehiculos"
"10478","10478","Colision_Vehiculos"
"10479","10479","Salida_Via"
"10480","10480","Colision_Vehiculos"
"10481","10481","Salida_Via"
"10482","10482","Salida_Via"
"10483","10483","Colision_Vehiculos"
"10484","10484","Colision_Vehiculos"
"10485","10485","Colision_Vehiculos"
"10486","10486","Salida_Via"
"10487","10487","Colision_Vehiculos"
"10488","10488","Colision_Vehiculos"
"10489","10489","Salida_Via"
"10490","10490","Colision_Vehiculos"
"10491","10491","Colision_Vehiculos"
"10492","10492","Colision_Vehiculos"
"10493","10493","Colision_Vehiculos"
"10494","10494","Colision_Vehiculos"
"10495","10495","Colision_Vehiculos"
"10496","10496","Salida_Via"
"10497","10497","Colision_Vehiculos"
"10498","10498","Colision_Vehiculos"
"10499","10499","Salida_Via"
"10500","10500","Colision_Vehiculos"
"10501","10501","Colision_Vehiculos"
"10502","10502","Colision_Vehiculos"
"10503","10503","Colision_Vehiculos"
"10504","10504","Salida_Via"
"10505","10505","Salida_Via"
"10506","10506","Colision_Vehiculos"
"10507","10507","Salida_Via"
"10508","10508","Colision_Vehiculos"
"10509","10509","Salida_Via"
"10510","10510","Colision_Vehiculos"
"10511","10511","Colision_Vehiculos"
"10512","10512","Colision_Vehiculos"
"10513","10513","Colision_Vehiculos"
"10514","10514","Colision_Vehiculos"
"10515","10515","Colision_Vehiculos"
"10516","10516","Colision_Vehiculos"
"10517","10517","Colision_Vehiculos"
"10518","10518","Salida_Via"
"10519","10519","Salida_Via"
"10520","10520","Colision_Vehiculos"
"10521","10521","Colision_Vehiculos"
"10522","10522","Salida_Via"
"10523","10523","Colision_Vehiculos"
"10524","10524","Colision_Vehiculos"
"10525","10525","Colision_Vehiculos"
"10526","10526","Salida_Via"
"10527","10527","Colision_Vehiculos"
"10528","10528","Salida_Via"
"10529","10529","Colision_Vehiculos"
"10530","10530","Salida_Via"
"10531","10531","Colision_Vehiculos"
"10532","10532","Colision_Vehiculos"
"10533","10533","Colision_Vehiculos"
"10534","10534","Salida_Via"
"10535","10535","Colision_Vehiculos"
"10536","10536","Colision_Vehiculos"
"10537","10537","Salida_Via"
"10538","10538","Salida_Via"
"10539","10539","Colision_Vehiculos"
"10540","10540","Colision_Vehiculos"
"10541","10541","Salida_Via"
"10542","10542","Colision_Vehiculos"
"10543","10543","Colision_Vehiculos"
"10544","10544","Salida_Via"
"10545","10545","Colision_Vehiculos"
"10546","10546","Colision_Vehiculos"
"10547","10547","Colision_Vehiculos"
"10548","10548","Salida_Via"
"10549","10549","Salida_Via"
"10550","10550","Salida_Via"
"10551","10551","Salida_Via"
"10552","10552","Salida_Via"
"10553","10553","Salida_Via"
"10554","10554","Colision_Vehiculos"
"10555","10555","Colision_Vehiculos"
"10556","10556","Colision_Vehiculos"
"10557","10557","Colision_Vehiculos"
"10558","10558","Colision_Vehiculos"
"10559","10559","Colision_Vehiculos"
"10560","10560","Colision_Vehiculos"
"10561","10561","Colision_Vehiculos"
"10562","10562","Salida_Via"
"10563","10563","Salida_Via"
"10564","10564","Colision_Vehiculos"
"10565","10565","Colision_Vehiculos"
"10566","10566","Salida_Via"
"10567","10567","Colision_Vehiculos"
"10568","10568","Colision_Vehiculos"
"10569","10569","Colision_Vehiculos"
"10570","10570","Salida_Via"
"10571","10571","Colision_Vehiculos"
"10572","10572","Colision_Vehiculos"
"10573","10573","Salida_Via"
"10574","10574","Salida_Via"
"10575","10575","Colision_Vehiculos"
"10576","10576","Colision_Vehiculos"
"10577","10577","Colision_Vehiculos"
"10578","10578","Salida_Via"
"10579","10579","Salida_Via"
"10580","10580","Colision_Vehiculos"
"10581","10581","Colision_Vehiculos"
"10582","10582","Colision_Vehiculos"
"10583","10583","Colision_Vehiculos"
"10584","10584","Salida_Via"
"10585","10585","Colision_Vehiculos"
"10586","10586","Colision_Vehiculos"
"10587","10587","Salida_Via"
"10588","10588","Salida_Via"
"10589","10589","Colision_Vehiculos"
"10590","10590","Colision_Vehiculos"
"10591","10591","Salida_Via"
"10592","10592","Colision_Vehiculos"
"10593","10593","Colision_Vehiculos"
"10594","10594","Colision_Vehiculos"
"10595","10595","Salida_Via"
"10596","10596","Salida_Via"
"10597","10597","Salida_Via"
"10598","10598","Colision_Vehiculos"
"10599","10599","Salida_Via"
"10600","10600","Colision_Vehiculos"
"10601","10601","Colision_Vehiculos"
"10602","10602","Salida_Via"
"10603","10603","Salida_Via"
"10604","10604","Salida_Via"
"10605","10605","Colision_Vehiculos"
"10606","10606","Colision_Vehiculos"
"10607","10607","Colision_Vehiculos"
"10608","10608","Salida_Via"
"10609","10609","Salida_Via"
"10610","10610","Salida_Via"
"10611","10611","Colision_Vehiculos"
"10612","10612","Colision_Vehiculos"
"10613","10613","Colision_Vehiculos"
"10614","10614","Colision_Vehiculos"
"10615","10615","Salida_Via"
"10616","10616","Salida_Via"
"10617","10617","Colision_Vehiculos"
"10618","10618","Colision_Vehiculos"
"10619","10619","Colision_Vehiculos"
"10620","10620","Salida_Via"
"10621","10621","Colision_Vehiculos"
"10622","10622","Salida_Via"
"10623","10623","Colision_Vehiculos"
"10624","10624","Salida_Via"
"10625","10625","Salida_Via"
"10626","10626","Salida_Via"
"10627","10627","Colision_Vehiculos"
"10628","10628","Colision_Vehiculos"
"10629","10629","Salida_Via"
"10630","10630","Salida_Via"
"10631","10631","Salida_Via"
"10632","10632","Salida_Via"
"10633","10633","Colision_Vehiculos"
"10634","10634","Colision_Vehiculos"
"10635","10635","Colision_Vehiculos"
"10636","10636","Colision_Vehiculos"
"10637","10637","Salida_Via"
"10638","10638","Salida_Via"
"10639","10639","Colision_Vehiculos"
"10640","10640","Colision_Vehiculos"
"10641","10641","Salida_Via"
"10642","10642","Colision_Vehiculos"
"10643","10643","Colision_Vehiculos"
"10644","10644","Salida_Via"
"10645","10645","Colision_Vehiculos"
"10646","10646","Colision_Vehiculos"
"10647","10647","Colision_Vehiculos"
"10648","10648","Colision_Vehiculos"
"10649","10649","Colision_Vehiculos"
"10650","10650","Salida_Via"
"10651","10651","Salida_Via"
"10652","10652","Colision_Vehiculos"
"10653","10653","Colision_Vehiculos"
"10654","10654","Salida_Via"
"10655","10655","Salida_Via"
"10656","10656","Colision_Vehiculos"
"10657","10657","Salida_Via"
"10658","10658","Colision_Vehiculos"
"10659","10659","Colision_Vehiculos"
"10660","10660","Colision_Vehiculos"
"10661","10661","Salida_Via"
"10662","10662","Colision_Vehiculos"
"10663","10663","Colision_Vehiculos"
"10664","10664","Colision_Vehiculos"
"10665","10665","Colision_Vehiculos"
"10666","10666","Colision_Vehiculos"
"10667","10667","Colision_Vehiculos"
"10668","10668","Salida_Via"
"10669","10669","Colision_Vehiculos"
"10670","10670","Colision_Vehiculos"
"10671","10671","Colision_Vehiculos"
"10672","10672","Salida_Via"
"10673","10673","Colision_Vehiculos"
"10674","10674","Salida_Via"
"10675","10675","Colision_Vehiculos"
"10676","10676","Colision_Vehiculos"
"10677","10677","Colision_Vehiculos"
"10678","10678","Colision_Vehiculos"
"10679","10679","Colision_Vehiculos"
"10680","10680","Salida_Via"
"10681","10681","Salida_Via"
"10682","10682","Salida_Via"
"10683","10683","Salida_Via"
"10684","10684","Salida_Via"
"10685","10685","Salida_Via"
"10686","10686","Colision_Vehiculos"
"10687","10687","Salida_Via"
"10688","10688","Salida_Via"
"10689","10689","Salida_Via"
"10690","10690","Colision_Vehiculos"
"10691","10691","Colision_Vehiculos"
"10692","10692","Salida_Via"
"10693","10693","Colision_Vehiculos"
"10694","10694","Colision_Vehiculos"
"10695","10695","Colision_Vehiculos"
"10696","10696","Colision_Vehiculos"
"10697","10697","Colision_Vehiculos"
"10698","10698","Colision_Vehiculos"
